,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
27,0.423220157623291,0.0006784598032633463,0.7692945548355394,0.7694174298439332,0.4,0.1,0.5,"{'eta': 0.4, 'lamda': 0.1, 'threshold': 0.5}",28,0.7703150912106136,0.7716865527249275,0.7682881886861986,0.7690146035840973,0.7692803833041556,0.767551133222775,0.02438405734283758,9.379124143473588e-05,0.0008275528642056687,0.0017121381099677252
28,0.604814608891805,0.0004546642303466797,0.766745493074537,0.7669758607601374,0.3,0.1,0.6,"{'eta': 0.3, 'lamda': 0.1, 'threshold': 0.6}",29,0.767551133222775,0.7687381950522874,0.7668140777593514,0.7672179481273322,0.7658711876900397,0.7649714391007923,0.042964872709932454,9.021510362054318e-05,0.00068754222617627,0.0015472701379197465
29,0.5177679061889648,0.0006125768025716146,0.7653020484628851,0.7655477634528687,0.4,0.1,0.6,"{'eta': 0.4, 'lamda': 0.1, 'threshold': 0.6}",30,0.7662612861617837,0.7671718800386972,0.7652478348995762,0.7653752245819321,0.7643969409379895,0.7640961857379768,0.1329667068884836,0.00016706881270166406,0.0007620747415484427,0.001261560172791099
30,0.6518817742665609,0.00048311551411946613,0.7591904425539756,0.759190442912005,0.3,0.5,0.6,"{'eta': 0.3, 'lamda': 0.5, 'threshold': 0.6}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.029517965273738806,7.75649410758416e-05,3.297423016920819e-05,1.6486608737209157e-05
31,0.7708324591318766,0.0007297197977701823,0.7591904425539756,0.759190442912005,0.5,0.5,0.4,"{'eta': 0.5, 'lamda': 0.5, 'threshold': 0.4}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.14332318890980109,4.586293283015843e-05,3.297423016920819e-05,1.6486608737209157e-05
32,0.7725245952606201,0.008207877477010092,0.7591904425539756,0.759190442912005,0.1,0.5,0.4,"{'eta': 0.1, 'lamda': 0.5, 'threshold': 0.4}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.03877474320892871,0.01091049968400053,3.297423016920819e-05,1.6486608737209157e-05
33,0.4466363588968913,0.0005884170532226562,0.7591904425539756,0.759190442912005,0.1,0.5,0.5,"{'eta': 0.1, 'lamda': 0.5, 'threshold': 0.5}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.10644546214704423,5.171466973863286e-05,3.297423016920819e-05,1.6486608737209157e-05
34,0.5722240606943766,0.0004703998565673828,0.7591904425539756,0.759190442912005,0.1,0.5,0.6,"{'eta': 0.1, 'lamda': 0.5, 'threshold': 0.6}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.0796007699140945,9.268464127099659e-05,3.297423016920819e-05,1.6486608737209157e-05
35,0.43773142496744794,0.0006458759307861328,0.7591904425539756,0.759190442912005,0.2,0.5,0.4,"{'eta': 0.2, 'lamda': 0.5, 'threshold': 0.4}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.07030038342707545,0.00014438851714676014,3.297423016920819e-05,1.6486608737209157e-05
36,0.5444398721059164,0.0005337397257486979,0.7591904425539756,0.759190442912005,0.4,0.5,0.6,"{'eta': 0.4, 'lamda': 0.5, 'threshold': 0.6}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.16335186795459916,6.359845080134039e-05,3.297423016920819e-05,1.6486608737209157e-05
37,0.7362000147501627,0.0005536874135335287,0.7591904425539756,0.759190442912005,0.3,0.5,0.5,"{'eta': 0.3, 'lamda': 0.5, 'threshold': 0.5}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.04367586708321578,0.00013468241874927802,3.297423016920819e-05,1.6486608737209157e-05
38,0.6589929262797037,0.0004906654357910156,0.7591904425539756,0.759190442912005,0.4,0.5,0.5,"{'eta': 0.4, 'lamda': 0.5, 'threshold': 0.5}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.04693872945944879,5.3350740995893885e-05,3.297423016920819e-05,1.6486608737209157e-05
39,0.41858339309692383,0.0009739398956298828,0.7591904425539756,0.759190442912005,0.4,0.5,0.4,"{'eta': 0.4, 'lamda': 0.5, 'threshold': 0.4}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.05543621728518327,0.0004935127523610584,3.297423016920819e-05,1.6486608737209157e-05
40,0.5393393039703369,0.0007561842600504557,0.7591904425539756,0.759190442912005,0.2,0.5,0.6,"{'eta': 0.2, 'lamda': 0.5, 'threshold': 0.6}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.1342662598640197,9.58283201816373e-05,3.297423016920819e-05,1.6486608737209157e-05
41,0.8984657128651937,0.000747839609781901,0.7591904425539756,0.759190442912005,0.5,0.5,0.5,"{'eta': 0.5, 'lamda': 0.5, 'threshold': 0.5}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.07511701254101204,0.00011570178495977995,3.297423016920819e-05,1.6486608737209157e-05
42,0.5771855513254801,0.0007920265197753906,0.7591904425539756,0.759190442912005,0.3,0.5,0.4,"{'eta': 0.3, 'lamda': 0.5, 'threshold': 0.4}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.11008201201532596,0.00033109482603671596,3.297423016920819e-05,1.6486608737209157e-05
43,0.49042685826619464,0.0007421175638834635,0.7591904425539756,0.759190442912005,0.2,0.5,0.5,"{'eta': 0.2, 'lamda': 0.5, 'threshold': 0.5}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.10182844652071121,5.870532710550148e-05,3.297423016920819e-05,1.6486608737209157e-05
44,0.8194974263509115,0.0007778803507486979,0.7591904425539756,0.759190442912005,0.5,0.5,0.6,"{'eta': 0.5, 'lamda': 0.5, 'threshold': 0.6}",31,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.13678880657987613,0.00023828417910515262,3.297423016920819e-05,1.6486608737209157e-05
