,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,0.4801582495371501,0.0009948412577311199,0.7987162556432542,0.7996222525670044,0.4,0.1,0.6,"{'eta': 0.4, 'lamda': 0.1, 'threshold': 0.6}",31,0.7984153307536392,0.800110563412724,0.7980468030219274,0.799465610171834,0.7996867225651894,0.7992905841164548,0.008768266381594347,0.00030176524013243066,0.000702492549016257,0.00035260378287915826
31,0.48291556040445965,0.0011356671651204426,0.7984705629433986,0.7991769376136642,0.3,0.1,0.6,"{'eta': 0.3, 'lamda': 0.1, 'threshold': 0.6}",32,0.7984153307536392,0.8000644953240891,0.7974940114243597,0.798820656930944,0.7995024417211831,0.7986456605859591,0.028603515751427895,0.00029582563360206697,0.0008208615913089572,0.0006316512472299426
32,0.48665603001912433,0.0010407765706380208,0.7982555818310249,0.7987469765676978,0.2,0.1,0.6,"{'eta': 0.2, 'lamda': 0.1, 'threshold': 0.6}",33,0.7980468030219274,0.799649882526374,0.7974940114243597,0.798452112221864,0.7992260204551738,0.7981389349548553,0.037865260267836945,0.00017447292139530067,0.0007223319884016583,0.0006511269091877405
33,0.5067604382832845,0.0009992917378743489,0.7972420994441203,0.7974570962593605,0.1,0.1,0.6,"{'eta': 0.1, 'lamda': 0.1, 'threshold': 0.6}",34,0.796941219826792,0.7983139079559589,0.7964805601621522,0.7976228866264339,0.7983046162351424,0.7964344941956882,0.03585076881901655,0.00012609260192776697,0.0007744597689846728,0.000776171739988204
34,0.48096442222595215,0.0014235178629557292,0.7943552102208163,0.7950309001824776,0.1,0.01,0.4,"{'eta': 0.1, 'lamda': 0.01, 'threshold': 0.4}",35,0.7893864013266998,0.7984981803104989,0.7963884282292243,0.7938453033583637,0.797291071593108,0.7927492168785701,0.010849023713718335,0.0002497508935067858,0.003532830549330352,0.00249223795110944
35,0.47982168197631836,0.0011401176452636719,0.7736863118454593,0.7740855814757243,0.4,0.5,0.5,"{'eta': 0.4, 'lamda': 0.5, 'threshold': 0.5}",36,0.7728947853325963,0.7748652508407426,0.7742767643265156,0.7745427742202976,0.7738874044043123,0.7728487193661323,0.013429557260174014,0.0002718708568677354,0.0005818401941790526,0.0008844466071284225
36,0.46308120091756183,0.0011836687723795574,0.7735327539080495,0.7738245296808496,0.5,0.5,0.5,"{'eta': 0.5, 'lamda': 0.5, 'threshold': 0.5}",37,0.7722498618021006,0.7736214124475976,0.7744610281923715,0.7750495231952826,0.7738874044043123,0.7728026533996684,0.026382056260662173,0.00010914335101503931,0.0009369011973497484,0.0009284569375919288
37,0.4604067802429199,0.0008943080902099609,0.7733484843831577,0.773532770071227,0.3,0.5,0.5,"{'eta': 0.3, 'lamda': 0.5, 'threshold': 0.5}",38,0.7727105214667404,0.7748191827521077,0.7739082365948038,0.7732989358271526,0.7734267022942966,0.7724801916344205,0.015980596625681052,0.000189661043082082,0.0004920904419401567,0.0009690987918099562
38,0.4914744695027669,0.0010059674580891926,0.7727342526335186,0.7728571097229793,0.2,0.5,0.5,"{'eta': 0.2, 'lamda': 0.5, 'threshold': 0.5}",39,0.7724341256679566,0.7738978209794076,0.7730790491984522,0.7725157783203576,0.7726895789182715,0.7721577298691726,0.03584971956271761,0.00021127566415724504,0.000265181008883017,0.0007502708900974756
39,0.5644009113311768,0.0013196468353271484,0.772427136758699,0.7723964316661905,0.1,0.5,0.5,"{'eta': 0.1, 'lamda': 0.5, 'threshold': 0.5}",40,0.7718813340703888,0.7733450039157875,0.7728947853325963,0.7718708250794675,0.7725052980742653,0.7719734660033167,0.03136021457787942,0.0001613130310078464,0.0004174208287072101,0.0006720494894183644
40,0.4878051280975342,0.0010436375935872395,0.7591904425539756,0.759190442912005,0.4,0.5,0.6,"{'eta': 0.4, 'lamda': 0.5, 'threshold': 0.6}",41,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.020211627685162072,0.00020327327502740796,3.297423016920819e-05,1.6486608737209157e-05
41,0.4852810700734456,0.0011094411214192708,0.7591904425539756,0.759190442912005,0.3,0.5,0.6,"{'eta': 0.3, 'lamda': 0.5, 'threshold': 0.6}",41,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.011497410389821251,8.711131772687912e-05,3.297423016920819e-05,1.6486608737209157e-05
42,0.4760773181915283,0.0011324087778727214,0.7591904425539756,0.759190442912005,0.2,0.5,0.6,"{'eta': 0.2, 'lamda': 0.5, 'threshold': 0.6}",41,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.03751829430801169,0.00026575771815426315,3.297423016920819e-05,1.6486608737209157e-05
43,0.5305896600087484,0.001508474349975586,0.7591904425539756,0.759190442912005,0.1,0.5,0.6,"{'eta': 0.1, 'lamda': 0.5, 'threshold': 0.6}",41,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.020933849932348654,0.00017792938583410518,3.297423016920819e-05,1.6486608737209157e-05
44,0.4000789324442546,0.0007680257161458334,0.7591904425539756,0.759190442912005,0.5,0.5,0.6,"{'eta': 0.5, 'lamda': 0.5, 'threshold': 0.6}",41,0.7591671273263313,0.7592021007048418,0.7591671273263313,0.7592021007048418,0.7592370773058141,0.7591671273263313,0.033523835463539924,7.677974938151033e-05,3.297423016920819e-05,1.6486608737209157e-05
