,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Adam_beta1,param_Adam_beta2,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
22,0.37960147857666016,0.00119781494140625,0.7979791775436872,0.7982402417405196,0.9,0.99,0.05,0.1,0.6,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.99, 'eta': 0.05, 'lamda': 0.1, 'threshold': 0.6}",23,0.7975861433572876,0.799511678260469,0.7974018794914317,0.797991431335514,0.7989495991891643,0.7972176156255758,0.00741479367940151,9.503624949673866e-05,0.0006902714970818231,0.0009529291006969163
23,0.3725777467091878,0.001199960708618164,0.7976720616688676,0.7979791941899869,0.9,0.999,0.05,0.1,0.6,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.999, 'eta': 0.05, 'lamda': 0.1, 'threshold': 0.6}",24,0.7971254836926479,0.7991892016400239,0.7973097475585038,0.7978532270696089,0.7985810375011518,0.7968951538603279,0.011148306372650168,0.0002348742084159102,0.0006471008470597428,0.0009407672721221678
24,0.3639727433522542,0.000965277353922526,0.7967814256318909,0.7972574636309333,0.95,0.999,0.01,0.1,0.5,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.5}",25,0.7974940114243597,0.7973004100059888,0.7956513727658007,0.7977610908923389,0.7971989311711049,0.796710889994472,0.011263831231303062,0.000194654067856659,0.0008081157042391399,0.0004298168406952875
25,0.35166088740030926,0.0011582374572753906,0.7963821749946255,0.7969964273986462,0.95,0.99,0.05,0.1,0.6,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.99, 'eta': 0.05, 'lamda': 0.1, 'threshold': 0.6}",26,0.7961120324304404,0.798359976044594,0.7959277685645845,0.7969779333855439,0.7971067907491016,0.7956513727658007,0.020983801603399393,0.0002565216244509156,0.0005178502137578331,0.001105859982656913
26,0.36000839869181317,0.0012179215749104817,0.7890728171739197,0.7888578435074698,0.95,0.99,0.01,0.1,0.6,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.99, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.6}",27,0.7893864013266998,0.7886856774312434,0.7873594988022848,0.7895149030266735,0.7904726803648761,0.7883729500644924,0.006255548181437174,0.0002393482942651926,0.0012901401246392075,0.00048183331164137284
27,0.35451944669087726,0.0011535485585530598,0.7853567150886029,0.7856792012754915,0.95,0.999,0.01,0.1,0.6,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.6}",28,0.7848719366132302,0.7859215921131433,0.7844112769485904,0.7863822729994933,0.7867870634847508,0.7847337387138382,0.005382203797361272,0.00012312641693168767,0.0010286996621731818,0.0006944932499687111
28,0.37019149462382,0.0013677279154459636,0.7844660790516261,0.7842971798381516,0.9,0.99,0.01,0.1,0.5,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.99, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.5}",29,0.7840427492168786,0.7850923665177132,0.7827529021558872,0.7844474132768232,0.7866027826407446,0.7833517597199189,0.010732229985791196,0.000588883797991952,0.0015999479852692143,0.0007184963793475118
29,0.3847541809082031,0.0011067390441894531,0.7811185160160928,0.781471710723121,0.9,0.99,0.01,0.1,0.6,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.99, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.6}",30,0.7818315828266077,0.781406919426913,0.7790676248387691,0.782282213110978,0.7824564636506035,0.7807259996314723,0.00350013888159973,0.0001187938763657318,0.0014724987390761,0.0006369712356127688
30,0.39375050862630206,0.000980377197265625,0.7745155247074721,0.7747765829983196,0.9,0.999,0.01,0.1,0.6,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.6}",31,0.7764879307167865,0.7740820933339476,0.771512806338677,0.7761090892338878,0.7755459320003686,0.7741385664271236,0.004294288816866511,0.0001478606597500864,0.0021578363721624326,0.0009425062169323191
31,0.3733046054840088,0.0011481444040934246,0.7688338810233101,0.7684653581343142,0.9,0.999,0.01,0.1,0.5,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.5}",32,0.7707757508752534,0.7682775141659373,0.7663534180947116,0.7697056249136224,0.7693725237261587,0.7674129353233831,0.006299731046226439,0.0001973101930904402,0.0018451718773076662,0.0009453642707583281
